time,node,rx_bytes__enp6s0f0,rx_bytes__hsi0,tx_bytes__enp6s0f0,tx_bytes__hsi0,rate_rx_bytes__enp6s0f0_over_Time,rate_rx_bytes__hsi0_over_Time,rate_tx_bytes__enp6s0f0_over_Time,rate_tx_bytes__hsi0_over_Time,User,job,JobName,Start,End,Elapsed,NTasks,AllocCPUS
2018-08-28 10:07:54,rzgenie27,38982611805.0,1058295493915.0,17095524257.0,1505343022969.0,3166.8865488940783,718551.9689273797,2390.038909149261,22358.093043684137,transfluvial,4195183.41,theorbo,2018-08-28 10:07:54,2018-08-28 10:07:56,2,7.0,35
2018-08-28 15:23:03,rzgenie35,24980801429.0,685313802752.0,7173405335.0,738528837646.0,53000.12026416184,4719210.933411218,33963.36155729503,3501963.591191458,transfluvial,4196772.4429,cocculiferous,2018-08-28 15:23:03,2018-08-28 15:23:03,0,1.0,1
2018-08-28 16:27:35,rzgenie25,42593349667.0,1255412462284.0,22137138239.0,1426941511387.0,72314.20354380917,4636180.869090304,79861.68206056091,11084401.137666298,secularly,4196778,betongue,2018-08-28 15:17:28,2018-08-28 19:17:31,14403,,36
2018-08-28 00:06:01,rzgenie48,19971535123.0,432664102271.0,4106322241.0,468396402623.0,6493.42336643776,289860.57914670283,12075.357490016042,1900989.0650599669,heterotaxia,4187384.0,lauryl,2018-08-28 00:05:02,2018-08-28 00:07:04,122,1.0,1
2018-08-28 11:45:52,rzgenie22,39335701036.0,1295562319292.0,10660634378.0,1633463344011.0,1595932.5647420853,1568701.35533616,18379.35622280859,194684.36586647885,Japanicize,4196303,impossibility,2018-08-28 11:44:51,2018-08-28 11:56:28,697,1.0,36
2018-08-28 15:59:41,rzgenie23,31128511992.0,1052147155366.0,13009300014.0,1274596476561.0,1427.6479592317237,2894.897248797978,2870.2964223780423,458533.8036075898,sera,4196814,lavishing,2018-08-28 15:33:45,2018-08-28 16:37:53,3848,,36
2018-08-28 15:00:27,rzgenie38,22879450755.0,361218920169.0,5812937019.0,530919595286.0,663.5814261294776,34094.84567363689,825.7768862232107,327984.51960139244,Podarginae,4196702,accessoriness,2018-08-28 14:44:24,2018-08-28 15:06:20,1316,,4
2018-08-28 14:57:44,rzgenie6,111631850553.0,2346855347473.0,80334689433.0,3484401067146.0,0.0,139.99599802013336,296.3915272369109,0.0,undisturbedness,4196733,beard,2018-08-28 14:57:44,2018-08-28 15:36:00,2296,144.0,144
2018-08-28 09:45:57,rzgenie26,47805622481.0,1321768688958.0,18475533014.0,1666940742547.0,160.49895916660086,1185.5923114512273,354.4977010876013,19953.870599441456,transfluvial,4195098.294,Zoophyta,2018-08-28 09:45:28,2018-08-28 09:46:20,52,16.0,16
2018-08-28 14:51:21,rzgenie38,22878220385.0,361177520683.0,5811425529.0,530552134571.0,1025.5896323679895,45777.43723827865,920.0906988511964,249428.87853649855,Podarginae,4196702,accessoriness,2018-08-28 14:44:24,2018-08-28 15:06:20,1316,,4
2018-08-28 01:27:05,rzgenie27,37519893152.0,1040024592154.0,15882569410.0,1470818545718.0,13421.038696004205,1692248.9148570602,13265.433609711621,327755.31339928316,heterotaxia,4188852.0,frigorify,2018-08-28 01:27:00,2018-08-28 02:02:11,2111,1.0,1
2018-08-28 12:11:31,rzgenie15,90042055948.0,1831560112988.0,106181845739.0,2612269040814.0,5412.542058768645,68120.97076540295,135645.6479141256,1767802.9756793957,inchworm,4196387,traulism,2018-08-28 12:11:01,2018-08-28 13:28:15,4634,1.0,1
2018-08-28 01:29:53,rzgenie15,88410745559.0,1803343598184.0,104675893801.0,2581265434840.0,4130.745045572867,50346.53020201081,3250.4567567141,10093.465718987674,heterotaxia,4188258.106,dedo,2018-08-28 01:29:49,2018-08-28 01:30:22,33,4.0,36
2018-08-28 10:07:47,rzgenie15,89929084537.0,1826344530910.0,106026657584.0,2608133137837.0,442.2036689490508,120.80100228187547,1083.3089881784413,252.40209417173318,coarbiter,4195120,softener,2018-08-28 09:52:14,2018-08-28 10:31:44,2370,8.0,8
2018-08-28 01:44:37,rzgenie39,25415678600.0,328245907943.0,5397060814.0,419146494960.0,27.001279796224473,923077.7516825282,250.81188788492955,42898170.870923884,heterotaxia,4189064.3,Titanosaurus,2018-08-28 01:44:38,2018-08-28 01:45:41,63,27.0,27
2018-08-28 14:05:49,rzgenie30,30428156582.0,829604460956.0,10349032177.0,976927566978.0,8697.990980549752,47975.58925486416,6329.984009377287,1199839.8946764017,Chicomecoatl,4196600,purpurite,2018-08-28 13:57:52,2018-08-28 14:07:07,555,,144
2018-08-28 15:03:14,rzgenie15,90779143601.0,1840376173215.0,106992466556.0,2619811565963.0,74819.19505957635,119490.16827788758,80841.69930423962,221752.23835136995,transfluvial,4196610.0,vasoformative,2018-08-28 14:01:51,2018-08-28 15:19:41,4670,1.0,1
2018-08-28 02:21:33,rzgenie14,50142764288.0,1859562198336.0,13810446855.0,2802276414665.0,23.799133556438907,665822.1597342035,139.39492511628504,16780.189091760083,heterotaxia,4188258.299,nasality,2018-08-28 02:20:07,2018-08-28 02:25:19,312,1.0,9
2018-08-28 02:04:48,rzgenie14,50142277130.0,1859345621920.0,13809848193.0,2802271397665.0,114.50009281642808,55.60004507068473,223.50018117442514,5.600004539493426,heterotaxia,4188258.248,otalgy,2018-08-28 02:03:52,2018-08-28 02:06:06,134,1.0,36
2018-08-28 15:50:53,rzgenie29,30704436665.0,856022879938.0,10452098337.0,1156302200966.0,2003.2294574282498,12428.562335334556,1928.232098417059,17902.16958540731,bluish,4196834.100,overapprehended,2018-08-28 15:50:52,2018-08-28 15:51:11,19,1.0,1
2018-08-28 11:13:34,rzgenie32,31119120240.0,638687141287.0,9661378010.0,863330304117.0,637077.504842291,710253.3107899696,7873.154436082517,25510865.98566818,transfluvial,4195805.127,rejectingly,2018-08-28 11:13:34,2018-08-28 11:13:51,17,4.0,4
2018-08-28 01:36:35,rzgenie39,25414660735.0,328152869879.0,5396236785.0,418471552164.0,19721.57562786493,951050.0217779995,10453.033027454698,224124.4670504533,disbark,4188969,prepolitically,2018-08-28 01:36:34,2018-08-28 01:36:36,2,4.0,72
2018-08-28 09:31:23,rzgenie8,75507244562.0,2050743490665.0,41160800591.0,2812306799776.0,8027.194730183708,35478.30263772159,8461.5106767283,46429.90474179512,transfluvial,4191751.66,suborn,2018-08-28 09:31:14,2018-08-28 09:33:46,152,1.0,1
2018-08-28 01:51:07,rzgenie10,65206792183.0,1702595916068.0,42019326923.0,2318946595379.0,3726.2849325274346,10373.836448947077,2566.2584922580386,16138.767847968642,heterotaxia,4189068.1679,myrabalanus,2018-08-28 01:46:37,2018-08-28 01:51:12,275,1.0,1
2018-08-28 04:37:55,rzgenie6,110953335192.0,2331297302187.0,79979456374.0,3465985189146.0,92.39707011930325,109.19653741372203,498.5841900593572,902.3713861002085,heterotaxia,4191566.116,prerequest,2018-08-28 03:40:25,2018-08-28 04:51:44,4279,1.0,1
2018-08-28 01:29:43,rzgenie14,50139995796.0,1853717439914.0,13805852570.0,2802141448717.0,897.3116594995124,319.20414767886365,2222.9288843212594,432.80562379515095,heterotaxia,4188258.105,pretimely,2018-08-28 01:29:42,2018-08-28 01:29:44,2,4.0,36
2018-08-28 15:17:31,rzgenie29,30679813875.0,852714260860.0,10434724299.0,1152255037440.0,850.2463405402774,29468.406101425837,2816.553509171533,1027788.4170250254,transfluvial,4196771.0,Elinor,2018-08-28 15:15:25,2018-08-28 15:17:45,140,40.0,40
2018-08-28 10:19:20,rzgenie17,38168490122.0,1775546832097.0,11317451857.0,2504701253835.0,4142.390123772326,4374764.769747997,17528.95820770691,12480136.245036494,pertain,4195670,accessoriness,2018-08-28 10:16:00,2018-08-28 10:20:17,257,1.0,36
2018-08-28 06:26:15,rzgenie19,67001751219.0,2567742363620.0,39612952623.0,3238062729897.0,1268.6206582047832,1427.123239259062,1541.1250956640324,27106.941409134448,hydrargillite,4191690,Chaetochloa,2018-08-28 06:26:15,2018-08-28 06:32:56,401,1.0,36
2018-08-28 13:47:24,rzgenie29,30561093574.0,848094218956.0,10376135387.0,1143461362692.0,24027.374566122366,2726560.7638172973,27741.310691055853,122344.67264464758,transfluvial,4196549.0,wakener,2018-08-28 13:46:20,2018-08-28 13:47:56,96,18.0,18
2018-08-28 06:35:07,rzgenie22,39049443455.0,1283256060917.0,10558492191.0,1623134044716.0,197.58948998088485,284.38487323159745,689.2633372663155,16.799106435621788,marishness,4191657,beard,2018-08-28 06:21:27,2018-08-28 10:21:30,14403,72.0,72
2018-08-28 17:07:32,rzgenie15,90952979890.0,1848884847282.0,107235922715.0,2625313795755.0,50.800035123849355,60.80004203799293,208.7001442981764,11.200007743840803,polybranchian,4196922,denaturalize,2018-08-28 16:13:02,2018-08-28 20:13:31,14429,,1
2018-08-28 14:54:38,rzgenie29,30661922982.0,852044133601.0,10421325486.0,1150678804072.0,304199.03823498165,4260639.73917792,158380.23229495148,6699686.856502423,transfluvial,4196723.852,fader,2018-08-28 14:54:38,2018-08-28 14:54:39,1,1.0,1
2018-08-28 12:13:12,rzgenie9,81664340322.0,1948567955017.0,51978950734.0,2417537807575.0,13031.638837310187,254061.65716274132,7969.223750137538,199110.29339491544,transfluvial,4196384.160,Milla,2018-08-28 12:13:12,2018-08-28 12:13:35,23,4.0,4
2018-08-28 17:24:09,rzgenie6,111797740955.0,2355158465577.0,80513970020.0,3502074196153.0,6981.215978735303,729281.2691923581,7542.517263451989,5986131.701168139,seismotherapy,4197387,creatine,2018-08-28 16:54:07,2018-08-28 17:47:44,3217,1.0,36
2018-08-28 01:38:44,rzgenie31,29527058922.0,734443471402.0,9342921326.0,1002582735379.0,16692.101762220005,470715.50955733686,13315.138403933508,317459.55762875086,fibrobronchitis,4188857,rethink,2018-08-28 01:35:46,2018-08-28 06:36:00,18014,,144
2018-08-28 15:29:43,rzgenie33,24897407754.0,617884120515.0,6231422827.0,740859225105.0,110416.90185429217,4920390.45666454,66389.10941013249,18306529.31737869,transfluvial,4196772.8131,waxily,2018-08-28 15:29:44,2018-08-28 15:29:44,0,1.0,1
2018-08-28 05:49:02,rzgenie6,110966990114.0,2331717994368.0,79987369108.0,3466605072849.0,88862.1741456672,1413761.9084369931,66624.80485419853,11729178.86549849,heterotaxia,4191602.348,violent,2018-08-28 05:49:02,2018-08-28 05:49:03,1,1.0,1
2018-08-28 10:09:39,rzgenie33,24317910610.0,603939055938.0,6128542870.0,719241304452.0,1156.1079921608489,2447103.649405343,2524.599081999404,83692.93937092733,outmove,4195471,wakener,2018-08-28 10:08:34,2018-08-28 10:10:07,93,,144
2018-08-28 16:53:40,rzgenie9,81840662879.0,1953091818896.0,52046894861.0,2422548299266.0,23.80147315560131,214.81329553878828,337.8209089059715,50.4031196236263,unfeued,4196855,denaturalize,2018-08-28 15:53:15,2018-08-28 19:53:31,14416,,36
2018-08-28 06:41:29,rzgenie25,40614083919.0,1230127461370.0,20581154456.0,1387714430955.0,117386.51625452844,150323.20499024782,207049.15781733592,3809841.8642090475,transfluvial,4191691.1,vasoformative,2018-08-28 06:27:23,2018-08-28 06:49:33,1330,1.0,1
2018-08-28 15:28:14,rzgenie25,42367159114.0,1250604546521.0,21893243587.0,1420808206990.0,871.2249936711277,1859.0399497685762,1303.0878133274573,1041.510333304082,transfluvial,4196778.0,overplus,2018-08-28 15:17:28,2018-08-28 19:18:02,14434,1.0,1
2018-08-28 01:15:50,rzgenie12,84649943914.0,1830561757268.0,57458579407.0,2727703721911.0,3935.76803111607,3791515.937668581,6431.81117608792,98106.89581173571,heterotaxia,4188257.142,furtherest,2018-08-28 01:15:53,2018-08-28 01:16:04,11,4.0,36
2018-08-28 01:29:41,rzgenie17,37807598677.0,1757578812498.0,10737065744.0,2484161068899.0,2182.1851722055894,202.39862471561327,1112.9924372948497,233.99840999729992,continuando,4188259,ophthalmist,2018-08-28 00:35:14,2018-08-28 01:50:39,4525,,72
2018-08-28 10:35:22,rzgenie13,91735398139.0,2123666286355.0,180966352789.0,3163891079517.0,0.0,50.39910239864607,102.59817274010094,0.0,parlousness,4192526,gamelotte,2018-08-28 08:07:17,2018-08-28 12:07:30,14413,36.0,36
2018-08-28 16:25:07,rzgenie32,31438961649.0,642188489951.0,9722202005.0,874681685857.0,5023.432205092446,10970.033574079578,2625.712294794917,16453.85040120096,bluish,4196834.473,Swahilian,2018-08-28 16:24:37,2018-08-28 16:27:23,166,4.0,4
2018-08-28 10:18:44,rzgenie27,38983385939.0,1058562493615.0,17096190565.0,1505350615265.0,23.800409128546278,50.400866389862706,133.00228630658214,0.0,cypressroot,4195183,biophagous,2018-08-28 09:58:10,2018-08-28 11:13:59,4549,,72
2018-08-28 14:31:46,rzgenie15,90607334543.0,1838135493960.0,106814684500.0,2618572129440.0,67931.2731255621,71545.69720575241,72148.3845464996,631171.7424415328,transfluvial,4196610.0,vasoformative,2018-08-28 14:01:51,2018-08-28 15:19:41,4670,1.0,1
2018-08-28 10:20:08,rzgenie20,67536451787.0,1951933605018.0,39545262845.0,2686188425074.0,3010.3097116084764,116.39650891284437,2736.6179204620375,47.99856037643067,pallette,4195679,patola,2018-08-28 10:18:32,2018-08-28 10:22:26,234,1.0,1
2018-08-28 01:52:59,rzgenie42,20292071597.0,362077963663.0,4316330550.0,345901621266.0,281.79495439503785,272911.5134551381,567.789833589434,9973862.615643112,physiognomic,4189069,hysteroptosis,2018-08-28 01:45:59,2018-08-28 02:24:14,2295,,144
2018-08-28 13:27:32,rzgenie6,111455950703.0,2344310783398.0,80245792631.0,3479540660999.0,15035.116489395106,66964.07344120451,8136.1089230778325,494351.34216770506,transfluvial,4196506.133,rhizinous,2018-08-28 13:27:28,2018-08-28 13:27:29,1,1.0,1
2018-08-28 10:31:53,rzgenie22,39208013965.0,1285349474718.0,10578596469.0,1623451461233.0,1120.3897959494102,37710150.15142408,1509.9862476647709,1139312.823606238,lalang,4195710,accessoriness,2018-08-28 10:30:05,2018-08-28 10:32:36,151,1.0,36
2018-08-28 14:34:03,rzgenie20,67658563245.0,1952329563647.0,39618814089.0,2687702754408.0,264796.6290587076,523928.0361011001,286759.41441098566,7224929.677686726,sweetling,4196673,accessoriness,2018-08-28 14:29:11,2018-08-28 14:35:51,400,1.0,36
2018-08-28 04:18:00,rzgenie29,30105069752.0,844261419534.0,10145688831.0,1137214961867.0,6292.843215437886,392017.6329820045,6049.549277043474,58209.549724114855,heterotaxia,4188857.1964,Surinam,2018-08-28 04:16:02,2018-08-28 04:23:36,454,1.0,1
2018-08-28 00:07:20,rzgenie13,91373843318.0,2117241851175.0,180720393212.0,3156477584824.0,41216.218533540836,736231.3327747904,4769.037697075852,6926394.460194272,fuglemanship,4187281,overlavishly,2018-08-28 00:03:08,2018-08-28 00:07:13,245,,36
2018-08-28 11:03:13,rzgenie24,49208883936.0,1306488318072.0,23124671794.0,1647144168965.0,98445.32873727693,309371.5487342754,101961.26904770051,1435260.8122633132,transfluvial,4195690.0,overplus,2018-08-28 10:22:59,2018-08-28 16:52:00,23341,1.0,1
2018-08-28 09:14:10,rzgenie24,48897995792.0,1296587971788.0,22871400970.0,1629240489592.0,15696.445416524874,427979.4181299909,19277.424219669218,1565179.6433977808,homoeoarchy,4194601,colory,2018-08-28 09:14:01,2018-08-28 09:14:07,6,,1
2018-08-28 03:00:43,rzgenie29,30074903195.0,844201742845.0,10133017215.0,1137192642721.0,4112.025786778316,14692.520219348586,3691.3538395717314,19699.586319758026,heterotaxia,4188857.1399,oversparred,2018-08-28 02:16:43,2018-08-28 03:03:01,2778,4.0,4
2018-08-28 14:02:18,rzgenie30,30424536975.0,829531446074.0,10345590789.0,975795740684.0,19541.29804801019,162526.8423128708,30429.575556952248,1607773.0772257699,transfluvial,4196600.221,taxpaying,2018-08-28 14:02:20,2018-08-28 14:02:20,0,1.0,1
2018-08-28 13:46:28,rzgenie35,24845523544.0,682729981382.0,7150652181.0,729195219151.0,7548.7648375894305,29455.872585670666,6017.492255385308,35012.57309164067,Tritoness,4196550,wakener,2018-08-28 13:46:20,2018-08-28 13:48:09,109,,144
2018-08-28 11:29:20,rzgenie19,67484042476.0,2580815971401.0,39981038469.0,3267749338438.0,86049.52913312848,923016.0039018326,109713.24464399819,3223935.2652736725,pertain,4195972,accessoriness,2018-08-28 11:26:41,2018-08-28 11:30:52,251,1.0,36
2018-08-28 15:23:35,rzgenie20,67985503463.0,1964442507793.0,39939362452.0,2704010033174.0,8514.50511844364,510169.5231462903,4771.190796109097,16813303.474023268,barcelona,4196761,accessoriness,2018-08-28 15:12:52,2018-08-28 15:23:28,636,1.0,36
2018-08-28 15:17:22,rzgenie34,28148029529.0,868919995697.0,7372229660.0,965230749009.0,64861.378825256616,4717393.360939341,30985.74780553507,1592046.8622831446,transfluvial,4196772.800,antileague,2018-08-28 15:17:21,2018-08-28 15:17:22,1,1.0,1
2018-08-28 14:56:29,rzgenie15,90737932082.0,1839707766410.0,106947981048.0,2619638907788.0,85570.42254598989,71423.12684284306,90858.4947266682,486942.97161341197,preorder,4196610,accessoriness,2018-08-28 14:01:28,2018-08-28 15:21:42,4814,,1
2018-08-28 00:19:47,rzgenie23,30633343046.0,1044215360110.0,12797836954.0,1264547675311.0,316.78210016304524,1823.8969403326848,6023.259654489013,30359.884508555286,disbark,4187323,beggarism,2018-08-28 00:03:56,2018-08-28 01:04:00,3604,,36
2018-08-28 10:46:09,rzgenie15,89953379743.0,1828364803238.0,106040217588.0,2608850191645.0,233.90215259148837,87.60080618646593,307.0028253338475,460.40423708046706,semiacidified,4195702,betongue,2018-08-28 10:27:06,2018-08-28 16:51:28,23062,,1
2018-08-28 05:19:38,rzgenie22,39037638335.0,1281993304990.0,10554576956.0,1621740901150.0,112.19896743771002,108.79899872747639,583.8946264427708,1142.3894866385021,heterotaxia,4191601.570,eosate,2018-08-28 05:19:08,2018-08-28 05:41:42,1354,8.0,8
2018-08-28 10:25:51,rzgenie28,37479203701.0,816533396368.0,17797918641.0,1189775175454.0,11862.908302404834,202073.47548227536,12891.995770953261,2240958.1729816124,transfluvial,4195686.97,mortified,2018-08-28 10:25:50,2018-08-28 10:25:52,2,8.0,8
2018-08-28 06:53:02,rzgenie8,75352521142.0,2050684213131.0,41133505725.0,2812280840472.0,144.00123940580906,136.8011774355186,449.4038679789624,124.40107070890727,transfluvial,4191751.1,Bremia,2018-08-28 06:37:03,2018-08-28 07:20:33,2610,1.0,1
2018-08-28 16:21:17,rzgenie6,111727665424.0,2350622643154.0,80437714552.0,3492561701239.0,54766.272132958366,174543.4860106829,54818.472487656094,4531892.493890017,torpedolike,4196931,shadily,2018-08-28 16:19:05,2018-08-28 16:24:45,340,1.0,36
2018-08-28 02:37:01,rzgenie30,30054132395.0,826807268870.0,10161093519.0,964528424141.0,2652.46951841574,54813.37009705575,1676.0807388564078,75803.52888286301,heterotaxia,4188857.1628,mistouch,2018-08-28 02:36:58,2018-08-28 02:38:22,84,4.0,4
2018-08-28 17:03:47,rzgenie32,31454643599.0,643236960003.0,9735034254.0,875800126748.0,6.600000629425109,71.60000682830875,120.60001150131335,16.800001602173005,phonophotography,4197372,lavishing,2018-08-28 16:52:51,2018-08-28 17:13:45,1254,,36
2018-08-28 10:11:04,rzgenie26,47847575829.0,1324115509643.0,18499688463.0,1668644942417.0,3624.12831283914,51812.63443456019,4843.8714980405475,9660.742040107954,cypressroot,4195183,biophagous,2018-08-28 09:58:10,2018-08-28 11:13:59,4549,,72
2018-08-28 14:05:33,rzgenie28,37699418632.0,819780625783.0,17945811416.0,1202032991491.0,4396.302631429315,28722.31053431663,2816.373561110125,716637.8271048442,transfluvial,4196597.291,chlorochromates,2018-08-28 14:04:34,2018-08-28 14:05:41,67,32.0,32
2018-08-28 17:25:18,rzgenie6,111798311151.0,2355175434577.0,80514579406.0,3502190470865.0,30024.679738183117,616206.3318273604,29980.9799132198,5605957.545717533,seismotherapy,4197387,creatine,2018-08-28 16:54:07,2018-08-28 17:47:44,3217,1.0,36
2018-08-28 10:40:35,rzgenie24,49140147848.0,1305524379073.0,23061156013.0,1644764217301.0,179105.13797109495,4274867.881762597,185994.70482494507,11380074.02809795,transfluvial,4195690.0,overplus,2018-08-28 10:22:59,2018-08-28 16:52:00,23341,1.0,1
2018-08-28 12:24:26,rzgenie6,111293343768.0,2339262147580.0,80115284761.0,3474945860933.0,9891.92242341006,10782.970396268356,7257.47624532402,15303.906424645567,homoeoarchy,4196398,parathyroidal,2018-08-28 12:24:21,2018-08-28 12:24:23,2,36.0,36
2018-08-28 03:15:50,rzgenie27,38639653972.0,1054697490761.0,16995896906.0,1500627415968.0,186423.8937061291,124882.88402460434,150085.58894884484,172877.40730818285,heterotaxia,4190855.3228,overdash,2018-08-28 03:15:49,2018-08-28 03:15:51,2,1.0,1
2018-08-28 05:35:13,rzgenie27,38775484111.0,1055477406385.0,17072822525.0,1501506993631.0,0.0,201675.03219141345,143.01321259018866,121906.06255971,ventroaxillary,4191572,upsend,2018-08-28 04:00:31,2018-08-28 08:01:00,14429,1.0,36
2018-08-28 04:57:13,rzgenie21,63957895767.0,1986308233031.0,48506385512.0,2253050499115.0,36654.24269515785,917479.1840075796,98880.46400375715,12107837.266141469,heterotaxia,4191601.429,mygalid,2018-08-28 04:57:13,2018-08-28 04:57:15,2,1.0,1
2018-08-28 01:20:01,rzgenie16,35407104778.0,1648789614660.0,12455641489.0,1961119443430.0,983.0872962638241,3896324.450577254,1165.0849444379835,116256.09770534142,heterotaxia,4188259.161,ethmophysal,2018-08-28 01:20:07,2018-08-28 01:20:16,9,7.0,35
2018-08-28 16:46:01,rzgenie7,123538865281.0,2276732676592.0,87959611141.0,3366601630788.0,399082.93818458123,17533497.34863603,408388.4444857253,38469171.63562162,seismotherapy,4196953,creatine,2018-08-28 16:30:42,2018-08-28 16:54:07,1405,1.0,36
2018-08-28 02:13:39,rzgenie17,37826722852.0,1761759070828.0,10742962728.0,2486867266957.0,26407.41657245892,124627.39044874231,54149.51376576702,884175.9620378284,travis,4189344,antikinase,2018-08-28 02:13:39,2018-08-28 02:13:42,3,,1
2018-08-28 10:02:28,rzgenie8,75508892218.0,2050754142841.0,41162997245.0,2812313943828.0,7892.312900441653,35472.30743542817,12179.47422877639,46428.864170229484,overindulgent,4191751,purpurite,2018-08-28 06:36:33,2018-08-28 11:37:00,18027,,144
2018-08-28 13:51:32,rzgenie28,37617462644.0,818869139153.0,17936263274.0,1198627261673.0,26.999905371997603,105.99962849747207,193.79932078122724,5.599980373451355,transfluvial,4196560.0,vasoformative,2018-08-28 13:49:16,2018-08-28 13:53:00,224,1.0,1
2018-08-28 13:31:39,rzgenie6,111464739099.0,2344355906466.0,80247645436.0,3479609441927.0,46294.05916917341,577614.452013171,50012.81572476136,660889.8791471295,protoiron,4196516,vasoformative,2018-08-28 13:31:15,2018-08-28 13:32:42,87,1.0,36
2018-08-28 02:13:46,rzgenie42,20295531116.0,362238067203.0,4318673214.0,348572712990.0,3915.0240200626295,64765.54307746732,2368.154040589594,2433598.37049366,heterotaxia,4189069.321,plaudation,2018-08-28 02:11:47,2018-08-28 02:14:13,146,64.0,64
2018-08-28 01:25:07,rzgenie21,63799469507.0,1977891198310.0,48282859416.0,2238293634693.0,411.42563131271885,114.40712742385766,1157.3721028639027,1296.0807442423036,disbark,4188271,undeservingness,2018-08-28 01:09:08,2018-08-28 01:36:17,1629,,36
2018-08-28 01:47:31,rzgenie31,29532669526.0,734721362867.0,9347379750.0,1003014924712.0,24366.938543511147,338750.5868629938,26134.07759976232,352252.28526946175,heterotaxia,4188857.556,lennilite,2018-08-28 01:47:01,2018-08-28 02:00:09,788,16.0,16
2018-08-28 07:19:23,rzgenie24,48748894148.0,1296457014748.0,22857944366.0,1629180565288.0,6.000152353340538,94.00238686900175,154.80393071618587,16.800426589353506,hydrargillite,4191652,Chaetochloa,2018-08-28 06:20:15,2018-08-28 08:17:33,7038,1.0,36
2018-08-28 03:43:24,rzgenie22,39031733470.0,1281102016750.0,10550418712.0,1615522552034.0,5413.459704239404,16056.783870790778,3654.7052842940325,446769.2214843809,heterotaxia,4191553.116,Klondiker,2018-08-28 03:43:23,2018-08-28 03:43:39,16,8.0,8
2018-08-28 17:02:59,rzgenie43,19933243276.0,333023734872.0,4528233879.0,331773139428.0,2440.8113587106427,5289588.444653678,2009.7740336248905,5561184.363129589,poriness,4197404,Predentata,2018-08-28 16:55:29,2018-08-28 17:04:01,512,,144
2018-08-28 00:10:08,rzgenie21,63755735244.0,1975595338299.0,48230997212.0,2232819389848.0,4103.039959779401,99.99609962418114,3807.9514697884424,11.199563157908289,unexcogitated,4187392,sulfoamide,2018-08-28 00:06:18,2018-08-28 00:12:49,391,1.0,36
2018-08-28 02:53:52,rzgenie29,30072540625.0,844183572090.0,10131166937.0,1137168646688.0,5158.806646388898,42074.838614976194,4105.525706529349,63465.251534702424,heterotaxia,4188857.1842,poplar,2018-08-28 02:53:52,2018-08-28 02:53:56,4,1.0,1
2018-08-28 14:44:50,rzgenie39,25598708844.0,328623971417.0,5444358509.0,425266585303.0,28486.446993729,481263.14670355676,35832.53017250001,53096.355634183696,transfluvial,4196702.1,vasoformative,2018-08-28 14:44:47,2018-08-28 14:57:15,748,1.0,1
2018-08-28 16:57:25,rzgenie6,111792718355.0,2354471135873.0,80508373743.0,3501522940485.0,2817.996654229329,29859.68376155782,3585.250197108434,35914.90632597962,seismotherapy,4197387,creatine,2018-08-28 16:54:07,2018-08-28 17:47:44,3217,1.0,36
2018-08-28 07:30:23,rzgenie6,111008116000.0,2332213630864.0,80020958083.0,3468375306324.0,23.79859340875005,50.39702133617658,132.5921632773217,0.0,marishness,4191688,beard,2018-08-28 06:24:53,2018-08-28 10:25:00,14407,72.0,72
2018-08-28 15:57:07,rzgenie16,35679932149.0,1663043750209.0,12607345340.0,1969449825319.0,71.40261313941882,55.602034881676275,187.20685125629134,5.600204952111279,marishness,4196671,beard,2018-08-28 14:28:43,2018-08-28 17:47:33,11930,72.0,72
2018-08-28 13:58:55,rzgenie22,39400078138.0,1302429314799.0,10681302578.0,1645924184168.0,10305.38059075432,273232.33132365416,6921.8854602075035,2440796.348944339,protoiron,4196603,vasoformative,2018-08-28 13:59:04,2018-08-28 14:00:17,73,1.0,36
2018-08-28 10:29:22,rzgenie27,38984366889.0,1058794206747.0,17097013794.0,1505357054261.0,1882.3879273807415,491868.4454215093,2217.0857808095207,12737.118311004027,transfluvial,4195183.85,underserve,2018-08-28 10:29:22,2018-08-28 10:29:23,1,7.0,35
2018-08-28 01:46:24,rzgenie31,29531778882.0,734664160178.0,9346624558.0,1002962218254.0,12819.562528490911,485173.8745744858,15151.319493829486,682163.6314546006,heterotaxia,4188857.542,falsificate,2018-08-28 01:46:24,2018-08-28 01:46:30,6,8.0,8
2018-08-28 15:52:51,rzgenie15,90890854826.0,1842473289057.0,107108432789.0,2621024836317.0,39.59964689569619,18466.2353392597,257.1977066053803,757962.041362489,skinnery,4196853,gnostically,2018-08-28 15:52:52,2018-08-28 15:52:57,5,1.0,1
2018-08-28 01:41:55,rzgenie32,30838518190.0,635969878425.0,9595156775.0,853367860691.0,7795.389777888351,211750.4223312085,7914.989621056815,290694.5188116423,heterotaxia,4188857.356,phenolsulphonate,2018-08-28 01:41:55,2018-08-28 01:42:05,10,2.0,2
2018-08-28 03:14:13,rzgenie25,40454908237.0,1227731995209.0,20395776690.0,1383782417238.0,25391.298256529164,38810.680233188825,40623.537270640205,899966.2718732299,travis,4191039,nonaccession,2018-08-28 03:14:15,2018-08-28 03:14:17,2,,1
2018-08-28 16:51:00,rzgenie48,20189700583.0,433944762456.0,4142238114.0,469876423489.0,7616.102905312693,931333.1552754041,3265.6012457280144,4804125.032628262,salver,4197221,heliochromoscope,2018-08-28 16:51:01,2018-08-28 16:51:02,1,2.0,36
